source_id,source_kind,title,citation,source_path,source_url,evidence_layer,availability,evidence_strength,evidence_type,needs_manual_review,review_note,classification_rule
SRC-0957,local_text_citation,左联史,左联史 第599页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0958,local_text_citation,左联词典,左联词典 第376页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0959,local_text_citation,左联词典,左联词典 第582页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0960,local_text_citation,左联词典,左联词典 第234页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0961,local_text_citation,左联词典,左联词典 第248页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0962,local_text_citation,左联词典,左联词典 第416页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0963,local_text_citation,左联史,左联史 第554页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0964,local_text_citation,左联史,左联史 第52页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0965,local_text_citation,左联词典,左联词典 第185页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0966,local_text_citation,左联史,左联史 第336页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0967,local_text_citation,左联词典,左联词典 第160页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0968,local_text_citation,左联史,左联史 第439页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0969,local_text_citation,左联词典,左联词典 第68页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0970,local_text_citation,左联词典,左联词典 第630页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0971,local_text_citation,左联史,左联史 第321页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0972,local_text_citation,左联史,左联史 第306页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0973,local_text_citation,左联词典,左联词典 第69页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0974,local_text_citation,左联词典,左联词典 第672页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0975,local_text_citation,左联史,左联史 第478页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0976,local_text_citation,左联史,左联史 第495页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0977,local_text_citation,左联史,左联史 第497页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0978,local_text_citation,左联史,左联史 第610页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0979,local_text_citation,左联史,左联史 第582页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0980,local_text_citation,左联史,左联史 第718页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0981,local_text_citation,左联史,左联史 第601页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0982,local_text_citation,左联词典,左联词典 第264页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0983,local_text_citation,左联史,左联史 第511页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0984,local_text_citation,左联史,左联史 第544页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0985,local_text_citation,左联词典,左联词典 第585页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0986,local_text_citation,左联史,左联史 第317页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0987,local_text_citation,左联史,左联史 第609页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0988,local_text_citation,左联史,左联史 第492页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0989,local_text_citation,左联史,左联史 第73页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0990,local_text_citation,左联史,左联史 第316页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0991,local_text_citation,左联史,左联史 第448页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0992,local_text_citation,左联史,左联史 第570页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0993,local_text_citation,左联词典,左联词典 第305页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0994,local_text_citation,左联词典,左联词典 第659页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0995,local_text_citation,左联词典,左联词典 第273页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0996,local_text_citation,左联词典,左联词典 第307页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0997,local_text_citation,左联词典,左联词典 第315页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0998,local_text_citation,左联史,左联史 第578页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0999,local_text_citation,左联词典,左联词典 第663页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1000,local_text_citation,左联史,左联史 第165页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1001,local_text_citation,左联史,左联史 第198页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1002,local_text_citation,左联史,左联史 第272页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1003,local_text_citation,左联史,左联史 第294页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1004,local_text_citation,左联词典,左联词典 第83页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1005,local_text_citation,左联词典,左联词典 第446页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1006,local_text_citation,左联史,左联史 第28页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1007,local_text_citation,左联词典,左联词典 第355页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1008,local_text_citation,左联史,左联史 第342页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1009,local_text_citation,左联史,左联史 第473页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1010,local_text_citation,左联史,左联史 第315页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1011,local_text_citation,左联史,左联史 第643页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1012,local_text_citation,左联史,左联史 第699页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1013,local_text_citation,左联史,左联史 第588页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1014,local_text_citation,左联史,左联史 第687页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1015,local_text_citation,左联史,左联史 第716页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1016,local_text_citation,左联史,左联史 第506页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1017,local_text_citation,左联史,左联史 第541页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1018,local_text_citation,左联史,左联史 第701页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1019,local_text_citation,左联史,左联史 第536页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1020,local_text_citation,左联史,左联史 第253页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1021,local_text_citation,左联史,左联史 第469页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1022,local_text_citation,左联史,左联史 第259页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1023,local_text_citation,左联词典,左联词典 第346页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1024,local_text_citation,左联词典,左联词典 第463页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1025,local_text_citation,左联史,左联史 第533页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1026,local_text_citation,左联史,左联史 第82页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1027,local_text_citation,左联史,左联史 第641页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1028,local_text_citation,左联词典,左联词典 第415页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1029,local_text_citation,左联词典,左联词典 第424页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1030,local_text_citation,左联词典,左联词典 第435页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1031,local_text_citation,左联词典,左联词典 第425页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1032,local_text_citation,左联史,左联史 第153页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1033,local_text_citation,左联史,左联史 第549页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1034,local_text_citation,左联词典,左联词典 第112页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1035,local_text_citation,左联史,左联史 第551页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1036,local_text_citation,左联史,左联史 第547页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1037,local_text_citation,左联史,左联史 第697页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1038,local_text_citation,左联史,左联史 第329页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1039,local_text_citation,左联史,左联史 第630页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1040,local_text_citation,左联史,左联史 第675页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1041,local_text_citation,左联史,左联史 第714页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1042,local_text_citation,左联史,左联史 第454页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1043,local_text_citation,左联词典,左联词典 第421页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1044,local_text_citation,左联词典,左联词典 第303页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1045,local_text_citation,左联史,左联史 第672页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1046,local_text_citation,左联史,左联史 第625页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1047,local_text_citation,左联史,左联史 第673页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1048,local_text_citation,左联词典,左联词典 第568页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1049,local_text_citation,左联史,左联史 第485页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1050,local_text_citation,左联词典,左联词典 第105页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1051,local_text_citation,左联史,左联史 第522页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1052,local_text_citation,左联史,左联史 第322页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1053,local_text_citation,左联史,左联史 第428页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1054,local_text_citation,左联词典,左联词典 第397页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1055,local_text_citation,左联史,左联史 第419页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1056,local_text_citation,左联史,左联史 第395页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1057,local_text_citation,左联词典,左联词典 第257页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1058,local_text_citation,左联词典,左联词典 第569页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1059,local_text_citation,左联词典,左联词典 第196页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1060,local_text_citation,左联史,左联史 第220页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1061,local_text_citation,左联史,左联史 第221页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1062,local_text_citation,左联词典,左联词典 第356页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1063,local_text_citation,左联词典,左联词典 第314页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1064,local_text_citation,左联史,左联史 第462页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1065,local_text_citation,左联史,左联史 第465页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1066,local_text_citation,左联史,左联史 第236页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1067,local_text_citation,左联史,左联史 第261页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1068,local_text_citation,左联词典,左联词典 第389页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1069,local_text_citation,左联词典,左联词典 第602页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1070,local_text_citation,左联词典,左联词典 第182页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1071,local_text_citation,左联词典,左联词典 第388页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1072,local_text_citation,左联史,左联史 第471页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1073,local_text_citation,左联史,左联史 第626页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1074,local_text_citation,左联史,左联史 第489页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1075,local_text_citation,左联史,左联史 第661页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1076,local_text_citation,左联史,左联史 第83页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1077,local_text_citation,左联词典,左联词典 第22页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1078,local_text_citation,左联史,左联史 第57页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1079,local_text_citation,左联史,左联史 第58页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1080,local_text_citation,左联词典,左联词典 第378页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1081,local_text_citation,左联史,左联史 第461页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1082,local_text_citation,左联史,左联史 第47页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1083,local_text_citation,左联史,左联史 第540页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1084,local_text_citation,左联词典,左联词典 第422页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1085,local_text_citation,左联史,左联史 第287页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1086,local_text_citation,左联史,左联史 第286页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1087,local_text_citation,左联史,左联史 第562页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1088,local_text_citation,左联史,左联史 第627页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1089,local_text_citation,左联词典,左联词典 第4页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1090,local_text_citation,左联史,左联史 第363页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1091,local_text_citation,左联史,左联史 第396页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1092,local_text_citation,左联史,左联史 第483页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1093,local_text_citation,左联词典,左联词典 第23页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1094,local_text_citation,左联词典,左联词典 第146页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1095,local_text_citation,左联史,左联史 第539页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1096,local_text_citation,左联史,左联史 第66页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1097,local_text_citation,左联词典,左联词典 第606页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1098,local_text_citation,左联词典,左联词典 第203页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1099,local_text_citation,左联词典,左联词典 第406页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1100,local_text_citation,左联词典,左联词典 第223页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1101,local_text_citation,左联词典,左联词典 第75页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1102,local_text_citation,左联史,左联史 第195页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1103,local_text_citation,左联史,左联史 第598页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1104,local_text_citation,左联史,左联史 第603页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1105,local_text_citation,左联词典,左联词典 第683页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1106,local_text_citation,左联史,左联史 第567页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1107,local_text_citation,左联词典,左联词典 第244页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1108,local_text_citation,左联词典,左联词典 第62页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1109,local_text_citation,左联史,左联史 第247页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1110,local_text_citation,左联史,左联史 第248页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1111,local_text_citation,左联词典,左联词典 第221页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-1112,local_text_citation,左联史,左联史 第246页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
