Source,Target,Relation_Type,Context,Evidence_Ref,Weight,csv_line,pair_key,Original_Relation_Type,Suggested_Relation_Type,Audit_Flags,Audit_Note,Source_Name,Target_Name,Source_Role,Target_Role
ZLH-030,ZLH-033,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,70,ZLH-030__ZLH-033,强关联-组织隶属,,,,吴奚如,周文,骨干成员,骨干成员
ZLH-030,ZLH-086,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,71,ZLH-030__ZLH-086,强关联-组织隶属,,,,吴奚如,葛一虹,骨干成员,普通成员
ZLH-030,ZLH-038,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,72,ZLH-030__ZLH-038,强关联-组织隶属,,,,吴奚如,陈荒煤,骨干成员,骨干成员
ZLH-030,ZLH-047,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,73,ZLH-030__ZLH-047,强关联-组织隶属,,,,吴奚如,林淡秋,骨干成员,骨干成员
ZLH-030,ZLH-053,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,74,ZLH-030__ZLH-053,强关联-组织隶属,,,,吴奚如,黄源,骨干成员,骨干成员
ZLH-030,ZLH-116,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,75,ZLH-030__ZLH-116,强关联-组织隶属,,,,吴奚如,孙席珍,骨干成员,普通成员
ZLH-030,ZLH-009,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,76,ZLH-009__ZLH-030,强关联-组织隶属,,,,吴奚如,郑伯奇,骨干成员,核心领导
ZLH-030,ZLH-087,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,77,ZLH-030__ZLH-087,强关联-组织隶属,,,,吴奚如,于伶,骨干成员,普通成员
ZLH-030,ZLH-084,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,78,ZLH-030__ZLH-084,强关联-组织隶属,,,,吴奚如,陆万美,骨干成员,普通成员
ZLH-030,ZLH-043,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,79,ZLH-030__ZLH-043,强关联-组织隶属,,,,吴奚如,端木蕻良,骨干成员,骨干成员
ZLH-030,ZLH-085,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,80,ZLH-030__ZLH-085,强关联-组织隶属,,,,吴奚如,方殷,骨干成员,普通成员
ZLH-030,ZLH-097,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,81,ZLH-030__ZLH-097,强关联-组织隶属,,,,吴奚如,王西彦,骨干成员,普通成员
ZLH-030,ZLH-064,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,82,ZLH-030__ZLH-064,强关联-组织隶属,,,,吴奚如,杜埃,骨干成员,普通成员
ZLH-030,ZLH-083,强关联-组织隶属,"左联大众化工作委员会的活动（吴奚如）
上火线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海",左联回忆录 第700页,4,83,ZLH-030__ZLH-083,强关联-组织隶属,,,,吴奚如,林焕平,骨干成员,普通成员
ZLH-040,ZLH-063,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时",左联回忆录 第700页,4,84,ZLH-040__ZLH-063,强关联-组织隶属,,,,草明,任白戈,骨干成员,普通成员
ZLH-040,ZLH-033,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,85,ZLH-033__ZLH-040,强关联-组织隶属,,,,草明,周文,骨干成员,骨干成员
ZLH-040,ZLH-086,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,86,ZLH-040__ZLH-086,强关联-组织隶属,,,,草明,葛一虹,骨干成员,普通成员
ZLH-040,ZLH-038,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,87,ZLH-038__ZLH-040,强关联-组织隶属,,,,草明,陈荒煤,骨干成员,骨干成员
ZLH-040,ZLH-047,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,88,ZLH-040__ZLH-047,强关联-组织隶属,,,,草明,林淡秋,骨干成员,骨干成员
ZLH-040,ZLH-053,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,89,ZLH-040__ZLH-053,强关联-组织隶属,,,,草明,黄源,骨干成员,骨干成员
ZLH-040,ZLH-116,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,90,ZLH-040__ZLH-116,强关联-组织隶属,,,,草明,孙席珍,骨干成员,普通成员
ZLH-040,ZLH-009,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,91,ZLH-009__ZLH-040,强关联-组织隶属,,,,草明,郑伯奇,骨干成员,核心领导
ZLH-040,ZLH-087,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,92,ZLH-040__ZLH-087,强关联-组织隶属,,,,草明,于伶,骨干成员,普通成员
ZLH-040,ZLH-084,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,93,ZLH-040__ZLH-084,强关联-组织隶属,,,,草明,陆万美,骨干成员,普通成员
ZLH-040,ZLH-043,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,94,ZLH-040__ZLH-043,强关联-组织隶属,,,,草明,端木蕻良,骨干成员,骨干成员
ZLH-040,ZLH-085,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,95,ZLH-040__ZLH-085,强关联-组织隶属,,,,草明,方殷,骨干成员,普通成员
ZLH-040,ZLH-097,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,96,ZLH-040__ZLH-097,强关联-组织隶属,,,,草明,王西彦,骨干成员,普通成员
ZLH-040,ZLH-064,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,97,ZLH-040__ZLH-064,强关联-组织隶属,,,,草明,杜埃,骨干成员,普通成员
ZLH-040,ZLH-083,强关联-组织隶属,"线（张凌青（耀华））
“左联”回忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明",左联回忆录 第700页,4,98,ZLH-040__ZLH-083,强关联-组织隶属,,,,草明,林焕平,骨干成员,普通成员
ZLH-063,ZLH-033,强关联-组织隶属,"忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明）
我们是共患难、轻生死的同志关",左联回忆录 第700页,4,99,ZLH-033__ZLH-063,强关联-组织隶属,,,,任白戈,周文,普通成员,骨干成员
ZLH-063,ZLH-086,强关联-组织隶属,"忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明）
我们是共患难、轻生死的同志关",左联回忆录 第700页,4,100,ZLH-063__ZLH-086,强关联-组织隶属,,,,任白戈,葛一虹,普通成员,普通成员
ZLH-063,ZLH-038,强关联-组织隶属,"忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明）
我们是共患难、轻生死的同志关",左联回忆录 第700页,4,101,ZLH-038__ZLH-063,强关联-组织隶属,,,,任白戈,陈荒煤,普通成员,骨干成员
ZLH-063,ZLH-047,强关联-组织隶属,"忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明）
我们是共患难、轻生死的同志关",左联回忆录 第700页,4,102,ZLH-047__ZLH-063,强关联-组织隶属,,,,任白戈,林淡秋,普通成员,骨干成员
ZLH-063,ZLH-053,强关联-组织隶属,"忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明）
我们是共患难、轻生死的同志关",左联回忆录 第700页,4,103,ZLH-053__ZLH-063,强关联-组织隶属,,,,任白戈,黄源,普通成员,骨干成员
ZLH-063,ZLH-116,强关联-组织隶属,"忆片断（草明）
我在“左联”工作的时候（任白戈）
回忆左联（魏猛克）
我参加“左联”时期文学活动的回忆片断（庄启东）
我和上海左联的一段关系（齐速）
在左联时期（朱正明）
我们是共患难、轻生死的同志关",左联回忆录 第700页,4,104,ZLH-063__ZLH-116,强关联-组织隶属,,,,任白戈,孙席珍,普通成员,普通成员
